MWD05	6065	399.50	410.22 	318.11 	5006932.99 	1266325.16 	WL
MWD05	6066	415.70	410.47 	318.36 	5006923.69 	1266311.91 	SH
MWD05	6067	417.90	410.23 	318.12 	5006921.64 	1266310.63 	SH
MWD05	5039	429.80	410.21 	318.10 	5006914.62 	1266301.12 	SH
MWD05	6068	431.70	410.21 	318.10 	5006912.96 	1266299.92 	SH
MWD05	6069	449.20	410.42 	318.31 	5006902.53 	1266285.83 	SH
MWD05	5038	451.60	410.59 	318.48 	5006901.59 	1266283.61 	SH
MWD05	5037	473.10	410.79 	318.68 	5006888.18 	1266266.75 	SH
MWD05	6070	473.30	410.80 	318.69 	5006887.98 	1266266.66 	SH
MWD05	6071	474.90	410.18 	318.07 	5006887.02 	1266265.36 	SH
MWD05	6072	476.60	410.08 	317.97 	5006885.96 	1266264.07 	SH
MWD05	5036	477.10	410.09 	317.98 	5006885.91 	1266263.45 	SH
MWD05	6073	479.60	410.43 	318.32 	5006883.81 	1266261.98 	SH
MWD05	5035	481.50	411.31 	319.20 	5006883.12 	1266260.01 	SH
MWD05	6074	481.90	411.36 	319.25 	5006882.97 	1266259.71 	SH
MWD05	5034	498.90	411.51 	319.40 	5006872.55 	1266246.25 	SH
MWD05	5033	507.60	411.77 	319.66 	5006869.04 	1266237.93 	SH
MWD05	5032	576.90	412.29 	320.18 	5006823.57 	1266185.53 	SH
MWD05	5031	602.70	412.28 	320.17 	5006808.70 	1266164.40 	SH
MWD05	5030	634.90	412.44 	320.33 	5006789.81 	1266138.30 	SH-FE
MWD05	5008	735.00	411.60 	319.49 	5006729.00 	1266058.77 	SH-FE
MWD05	5009	744.80	414.04 	321.93 	5006722.90 	1266051.09 	SH-RD
MWD05	5010	748.50	413.93 	321.82 	5006720.86 	1266048.06 	SH-RD
MWD05	5011	758.70	412.55 	320.44 	5006714.55 	1266040.04 	SH
MWD05	5012	762.60	412.16 	320.05 	5006712.06 	1266036.95 	SH-RD
MWD05	5013	769.30	412.14 	320.03 	5006708.13 	1266031.51 	SH-RD
MWD05	5014	795.10	413.76 	321.65 	5006691.82 	1266011.57 	SH
MWD05	5015	820.70	411.91 	319.80 	5006676.18 	1265991.31 	EOL
							
MWD05A	6261	2.70	411.80 	319.70 	5007072.26 	1266756.41 	SH
MWD05A	6262	22.60	412.49 	320.39 	5007060.30 	1266740.53 	SH
MWD05A	6263	24.60	412.56 	320.46 	5007059.21 	1266738.78 	SH
MWD05A	6264	33.00	412.37 	320.27 	5007054.12 	1266732.14 	SH
